Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acqsys,free_text_AOB,miscatch_P3a_novel,miscatch_P3b_target,reviewer,taskData._id.$oid,time,version
,,,,,,,,55356b7b1ee54a0045000000,Comments: ,no,no,Aviv,55361173d16471ab5c2cc281,48.200776,miscatches
,,,,,,,,55f9b7702561404e99000000,Comments: P3a is miscatch ,yes,no,Aviv,55f9bfe34071c0807469d3c0,50.784155,miscatches
,,,,,,,,56194daba158c62d01000000,Comments: P3a there is some posterior miscatch ,no,yes,Aviv,5619563a83609b152d5ebd60,74.910743,miscatches
,,,,,,,,550b5b616c40b11b92000000,Comments: P3b is anterior ,no,yes,Aviv,550b68b8694f0bc90e5a76c0,44.112237,miscatches
,,,,,,,,5643ce562561400525000000,"Comments: P3a too learly, P3b left lateralized",yes,yes,Aviv,5643d46198d49e7e5f33292c,76.895259,miscatches
,,,,,,,,551ad7ec6c40b17e5d000000,Comments: ,no,no,Aviv,55211a2c720ce0a974fa5f8b,32.374101,miscatches
,,,,,,,,55f8445aa158c62bf6000000,Comments: ,no,no,Aviv,55f8504732991e86075a2634,25.979062,miscatches
0.0,0.0,0.0,,,,,,55d02733a2d6341843000000,"Comments: Pz (P3b peak) caught double peak. there is no FC3, but the algorithm caught F3 and C3 (even though there is no green marks on those electrodes)",no,no,Aviv,55cfb2b05de8844106164222,1810.850373,miscatches
1.0,1.0,,,,,,,5601d740a2d634148e000000,Comments: ,no,no,Aviv,5601e1b54071c0807469de30,54.54005,miscatches
2.0,,,,,,,,55fb5954a2d63479ea000000,Comments: ,no,no,Aviv,55fb612f4071c0807469d581,67.375715,miscatches
3.0,,,,,,,,56560b0e256140735b000000,Comments: ,no,no,Aviv,56561302f7a5496b79ede4d8,114.455363,miscatches
4.0,,,,,,,,5525883b6c40b162be000000,Comments: P3a caught posterior activity,yes,no,Aviv,552bd9e01f2e8ffb507b11c3,89.481769,miscatches
5.0,,,,,,,,550ddb726c40b12529000000,Comments:P3b catch is on broad time,no,no,Aviv,550de8b7694f0bc90e5a7784,118.560259,miscatches
6.0,,,,,,,,56071a49a2d63405a1000000,Comments: P3b caught mostly later,no,no,Aviv,5607235d4071c0807469e294,48.27917,miscatches
7.0,,,,,,,,55d658262561400df1000000,Comments: ,no,no,Aviv,55d6628d32991e86075a0e58,1264.966679,miscatches
8.0,,,,,,,,571906e6c09c5de50c254884,Comments: ,no,no,Aviv,571911f52cbb7066795a786c,99.766962,miscatches
9.0,,,,,,,,55d1fee42561406187000000,Comments: ,no,no,Aviv,55d208fc32991e86075a0a35,413.868177,miscatches
10.0,,,,,,,,552ebdd78c149b22ac000000,Comments: ,yes,no,Aviv,5534e68ed16471ab5c2c6017,281.642782,miscatches
11.0,,,,,,,,55106cb56c40b131e5000000,Comments: ,yes,no,Aviv,55107472694f0bc90e5a78b5,84.426221,miscatches
12.0,,,,,,,,561312e6a2d634311e000000,Comments: ,no,no,Aviv,56131b684071c0807469eade,84.693435,miscatches
13.0,,,,,,,,5654f4d8a2d63472de000000,Comments: ,yes,no,Aviv,5654fe2ff7a5496b79ede2d4,67.762333,miscatches
14.0,,,,,,,,54ff61b06c40b12068000000,Comments: ,yes,no,Aviv,54ff6a4040a873c1062bdd82,72.23051,miscatches
15.0,,,,,,,,55e8d3eea2d6344a4d000000,Comments: ,yes,no,Aviv,55e8dd5e32991e86075a1af0,182.925793,miscatches
16.0,,,,,,,,554299301ee54a1442000000,Comments: P3b caught earlier,yes,no,Aviv,5542a753f37cae8908b4e07a,230.19088,miscatches
17.0,,,,,,,,5536ad811ee54a1ffd000000,Comments: ,yes,no,Aviv,553f7daf35e8a5cf705eea6c,400.209656,miscatches
18.0,,,,,,,,5536ad811ee54a1ffd000000,Comments: ,yes,no,Aviv,553f7daf35e8a5cf705eea6c,400.380539,miscatches
,,,,,,,,56d0f0a2dc35d3b51fe8e373,Comments: ,no,no,Aviv,56d0fa1b201e63163804039c,63630.567992,miscatches
,,,,,,,,566788cfa2d6340283000000,"Comments: P3a caught mostly in posterior, and peak is also more posterior",yes,no,Aviv,56679352f7a5496b79edef2c,468.943856,miscatches
,,,,,,,,55f5f76da2d6345df9000000,Comments: ,yes,no,Aviv,55f6018432991e86075a24e7,11216.003529,miscatches
,,,,,,,,5536bdc91ee54a1973000000,Comments: ,yes,no,Aviv,553f7daf35e8a5cf705eea5c,107.071909,miscatches
,,,,,,,,561186d825614064f5000000,Comments: P3a too frontal,yes,no,Aviv,56118f344071c0807469e94a,826.035533,miscatches
,,,,,,,,563e8795a2d6344000000000,Comments: P3a too frontal.,yes,no,Aviv,563e91de98d49e7e5f332494,117.938638,miscatches
,,,,,,,,5526d7db6c40b10825000000,Comments: ,no,no,Aviv,552bda56bb13491c5132d174,75.656479,miscatches
,,,,,,,,551b1ff56c40b14693000000,Comments: ,no,no,Aviv,5536534c24e6cdd83608c97c,125.039312,miscatches
,,,,,,,,55fb60602561403644000000,Comments: ,yes,no,Aviv,55fb68384071c0807469d595,1814.220568,miscatches
,,,,,,,,55d69898a2d63457dc000000,Comments: ,no,no,Aviv,55d6234132991e86075a0df5,128.875685,miscatches
,,,,,,,,55f22531a2d63451f7000000,Comments: green line is not visible in P3a.,no,no,Aviv,55f22d9532991e86075a218d,147.578356,miscatches
,,,,,,,,553026028c149b6380000000,Comments:P3a posterior,yes,no,Aviv,5534e642d16471ab5c2c5cbf,84.278539,miscatches
,,,,,,,,5637ca11256140455b000000,Comments: P3a & P3b posterior due to negative shift ,yes,yes,Aviv,5637d1a8048db6162fb421bc,462.391261,miscatches
,,,,,,,,56425548a2d6347f49000000,"Comments: activity more frontal, normal for young age",no,no,Aviv,56425f6098d49e7e5f332768,131.016111,miscatches
,,,,,,,,550352a46c40b13676000000,Comments: ,no,no,Aviv,55035cbb40a873c1062bde9f,72.0651,miscatches
,,,,,,,,55d54e7aa2d6346a5a000000,Comments: ,no,no,Aviv,55d4d8b432991e86075a0cba,233.854216,miscatches
,,,,,,,,563e2ae0a2d6345fb6000000,Comments: P3a the peak is a bit frontal,no,no,Aviv,563e31ad98d49e7e5f332333,135.689067,miscatches
,,,,,,,,55f8a1f6a2d6347c41000000,Comments: Time of the peak in needed for P3b,no,no,Aviv,55f8a95d32991e86075a26a8,126.8342,miscatches
,,,,,,,,562ba500a2d6343406000000,Comments: ,no,no,Aviv,562bacf5048db6162fb416d2,497.774652,miscatches
,,,,,,,,5669c0432561407f15000000,Comments: ,no,no,Aviv,5669c8a2d3acecc6549348f8,49.631095,miscatches
,,,,,,,,5623e34f2561402c04000000,Comments: P3b double peak,yes,no,Aviv,5623eb49048db6162fb41043,64.147983,miscatches
,,,,,,,,5542ad071ee54a1ef5000000,Comments: ,yes,no,Aviv,5542b7c1f37cae8908b4e09d,320.965986,miscatches
,,,,,,,,566461692561405dc2000000,Comments: ,yes,no,Aviv,56646c67f7a5496b79edebfd,37.136952,miscatches
,,,,,,,,5664bc5725614053fb000000,Comments: ,no,no,Aviv,5664c331f7a5496b79edec4e,46.09992,miscatches
,,,,,,,,56d0f0a2dc35d3b51fe8e373,Comments: ,no,yes,Aviv,56d0fa1b201e63163804039c,143115.27344,miscatches
,,,,,,,,563924845dbed713fa000000,"Comments:P3b not sure, catch is small and tend to the right, while p3 is visible in broad band in central electrodes too (this happens because of the negative shift)",no,no,Aviv,56392cb0048db6162fb423af,451.140573,miscatches
,,,,,,,,557c3f4671a87f3a83000000,Comments: ,no,no,Aviv,557c491d04b3802b60a6a963,41.829738,miscatches
,,,,,,,,5678478ffb0133672988fd9a,Comments: ,no,no,Aviv,56792aa8fcc5549d1b32f69c,36.885226,miscatches
,,,,,,,,555d00f171a87f742b000000,Comments: ,no,no,Aviv,555ddda49201bcd934abe4e1,47.916374,miscatches
,,,,,,,,5734ff1bcc9fe7320d2e7e92,Comments: Time point is needed for P3b,no,no,Aviv,57350a10053bfc7d172702f5,496.019696,miscatches
,,,,,,,,,Comments: Time point is needed for P3b,no,no,Aviv,50ae4126fcf69ff41000001b,101.705543,miscatches
,,,,,,,,,Comments: ,no,no,Aviv,509c22fa5b4378bc1000006a,59.71287,miscatches
,,,,,,,,,Comments: P3b peak is a bit more frontal but not a miscatch,no,no,Aviv,52209688ad36552025000022,124.004934,miscatches
,,,,,,,,,Comments: ,no,no,Aviv,50d40a6cce596ad005000068,59.333543,miscatches
,,,,,,,,,Comments: Time point is needed for P3a.,no,no,Aviv,509cad455b4378bc10000129,232.424318,miscatches
,,,,,,,,,Comments: Time point is needed for P3b,no,no,Aviv,50801917d6947ee41f000007,307.186991,miscatches
0.0,0.0,,,,,,,563a8e0ea2d6340632000000,Comments: P3a is miscatch unrelated to peak ,yes,no,Keren,563a957898d49e7e5f331f77,3594.711348,miscatches
1.0,1.0,,,,,,,563fb6ef256140241e000000,Comments: P3a max peak of subject is in Fz,yes,no,Keren,563fc07998d49e7e5f3325cb,227.435794,miscatches
2.0,2.0,,,,,,,560d7598a158c625fc000000,Comments: No group  in Novel,no,no,Keren,560d7e534071c0807469e65e,16131.383245,miscatches
3.0,,,,,,,,554a41431ee54a37af000000,Comments: ,no,no,Keren,554a4ce1f37cae8908b4e269,76852.618193,miscatches
4.0,,,,,,,,563a59f425614003cf000000,Comments: terrible data ,yes,yes,Keren,563a61dc98d49e7e5f331f39,53.172988,miscatches
5.0,,,,,,,,551442bb6c40b17a6a000000,Comments: ,no,no,Keren,55144c6e694f0bc90e5a89d0,42.88678,miscatches
6.0,,,,,,,,551460376c40b10747000000,Comments: ,no,no,Keren,55146f9a694f0bc90e5a89fa,24.268803,miscatches
7.0,,,,,,,,56429b41a2d6344356000000,Comments: P3a bad ,yes,no,Keren,5642a5c198d49e7e5f33281c,35.255672,miscatches
8.0,,,,,,,,563962d9a2d6347586000000,Comments: ,no,no,Keren,56396c08048db6162fb42486,21.331911,miscatches
9.0,,,,,,,,564233e125614051f5000000,"Comments: P3a miscatch of frontal electrodes, P3b is also miscatch ",no,yes,Keren,56423c2f98d49e7e5f332706,63.36851,miscatches
,,,,,,,,56422362a158c60f04000000,Comments: ,,,Keren,56422bc398d49e7e5f3326d9,25.427671,miscatches
,,,,,,,,5632648025614049e6000000,Comments: ,yes,no,Keren,56326f2c048db6162fb41dbc,2336.122384,miscatches
,,,,,,,,,Comments: ,no,no,Keren,518031c7a7d22c1001000002,266.263154,miscatches
,,,,,,,,,Comments: P3a posterior,yes,no,Keren,50a43387b90a25dc07000046,29.343342,miscatches
,,,,,,,,,Comments: ,yes,yes,Keren,5177081e296de05819000002,981.551848,miscatches
,,,,,,,,,Comments: ,yes,yes,Keren,50f2862bb006368814000013,1432.157166,miscatches
,,,,,,,,,Comments: ,no,no,Keren,518a187ac7c602d01300000a,156.462049,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50a3d62ab90a25dc07000020,212.107797,miscatches
,,,,,,,,,Comments: ,yes,no,Keren,521b296a18e526f027000003,31.641077,miscatches
,,,,,,,,,Comments: ,no,no,Keren,518a093fc7c602d013000002,25.567811,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50a3e4feb90a25dc07000026,40.603775,miscatches
,,,,,,,,,Comments: P3b is anterior ,no,yes,Keren,50a53b48b90a25dc070000ab,2102.016334,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50a55bc8b90a25dc070000b7,37.925333,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50a48914b90a25dc07000069,83.194449,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50a49f2fb90a25dc07000072,33.497951,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50a509d5b90a25dc07000099,38.029676,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50f28318b006368814000008,28.164566,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802f91d6947ee41f0000fa,35.559696,miscatches
,,,,,,,,,Comments: P3b is not clear ,no,yes,Keren,509cb7ae5b4378bc10000138,50.005084,miscatches
,,,,,,,,,Comments: ,yes,no,Keren,50803362d6947ee41f000145,67.286832,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509be21b5b4378bc1000000e,55.798668,miscatches
,,,,,,,,,Comments: ,yes,no,Keren,50ae6be6ac907de005000057,32.269872,miscatches
,,,,,,,,,Comments: ,yes,no,Keren,509c91c55b4378bc10000100,44.588679,miscatches
,,,,,,,,,Comments: P3b is left lateralized ,no,yes,Keren,509c2c2f5b4378bc10000076,42.027477,miscatches
,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5080302ed6947ee41f000106,29.405268,miscatches
,,,,,,,,,Comments: ,no,no,Keren,508030f4d6947ee41f000115,4521.289015,miscatches
,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,508962eab1d61ba83b000051,45.268792,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509bd221bd31eb1816000008,41.424796,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802e1ed6947ee41f0000df,38.204128,miscatches
,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,509c01c35b4378bc1000003a,33.66029,miscatches
,,,,,,,,,Comments: P3b is bad,no,yes,Keren,5089633cb1d61ba83b000060,35.892134,miscatches
,,,,,,,,,Comments: ,no,yes,Keren,50896404b1d61ba83b000085,3275.660345,miscatches
,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5080307fd6947ee41f00010c,2405.640012,miscatches
,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,509bd626bd31eb181600000e,57.246978,miscatches
,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,50802be9d6947ee41f0000b5,42.346283,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50896362b1d61ba83b000068,50.873296,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509c273f5b4378bc10000070,34.977556,miscatches
,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,50802dcfd6947ee41f0000d9,90.710239,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802f0ed6947ee41f0000f1,40.537948,miscatches
,,,,,,,,,Comments: ,no,no,Keren,5089634ab1d61ba83b000063,49.043115,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802fdfd6947ee41f000100,64.324761,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50b38ed6b22510d810000027,34.017097,miscatches
,,,,,,,,,Comments: P3b posterior ,no,yes,Keren,50803008d6947ee41f000103,76.898438,miscatches
,,,,,,,,,Comments: ,no,no,Keren,508963a1b1d61ba83b000074,47.287535,miscatches
,,,,,,,,55cb8ff4b078d61ccd000000,Comments: ,no,no,Keren,55cb9d215de8844106164011,471.762224,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509c6bd35b4378bc100000c7,81.099319,miscatches
,,,,,,,,558c641c71a87f69d2000000,Comments: P3b anterior ,no,yes,Keren,558c701e04b3802b60a6aded,45.286144,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50b38ee3b22510d810000028,85.583471,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802584d6947ee41f00005b,101.371094,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50ae5e24ac907de005000045,172.518052,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802d5fd6947ee41f0000d0,78.672165,miscatches
,,,,,,,,,Comments: P,no,no,Keren,509bf4c15b4378bc10000028,3310.042566,miscatches
,,,,,,,,,Comments: ,no,no,Keren,508031dbd6947ee41f000127,83.163665,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509a691c4fb9ac7c07000001,335.843768,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50990e90178828cc12000001,35.277354,miscatches
,,,,,,,,,Comments: ,no,no,Keren,5080270ad6947ee41f000070,58.210876,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509bd4c6bd31eb181600000c,70.169117,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50803226d6947ee41f00012d,22.166547,miscatches
,,,,,,,,,Comments: P3b not detected ,no,yes,Keren,50896303b1d61ba83b000056,42.488536,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c85915b4378bc100000ee,39.819866,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50802c13d6947ee41f0000b8,62.037402,miscatches
,,,,,,,,,Comments: ,no,no,Keren,508963eab1d61ba83b000080,67.62392,miscatches
,,,,,,,,,Comments: ,yes,no,Keren,50803312d6947ee41f00013f,26.046967,miscatches
,,,,,,,,,Comments: ,no,no,Keren,508033ffd6947ee41f000151,47.621764,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50803142d6947ee41f00011b,34.288442,miscatches
,,,,,,,,,Comments: ,no,no,Keren,509ced0c5bc83eb417000002,32.707948,miscatches
,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5089631bb1d61ba83b00005b,61.542723,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50803168d6947ee41f00011e,343.166196,miscatches
,,,,,,,,,Comments: P3b is very spread ,no,yes,Keren,50802d84d6947ee41f0000d3,52.141975,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,5080318ed6947ee41f000121,296.366072,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c58395b4378bc100000a9,83.396692,miscatches
,,,,,,,,,Comments: not clear why the P3b peak is in C3,no,yes,Keren,50802e70d6947ee41f0000e5,45190.256305,miscatches
,,,,,,,,,Comments: P3a posterior and lateralized to the left,yes,no,Keren,50896292b1d61ba83b000040,42.97881,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50802daad6947ee41f0000d6,33.575754,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50802d15d6947ee41f0000ca,37.245568,miscatches
,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c8f875b4378bc100000fd,41.720705,miscatches
,,,,,,,,566d9b115dbed77366000000,Comments: ,yes,yes,Keren,566da1ced3acecc654934acb,81.785839,miscatches
,,,,,,,,564760c55dbed77ed8000000,Comments: Peaks hardly detected and left lateralized ,yes,yes,Keren,5647672a98d49e7e5f332b81,66.992316,miscatches
,,,,,,,,5576077f71a87f58b9000000,Comments: P3b looks like a miscatch not just because of location ,no,yes,Keren,55768fe704b3802b60a6a65e,206.790922,miscatches
,,,,,,,,5644f4955dbed715f7000000,Comments: ,no,no,Keren,5644fbee98d49e7e5f332a21,66.616061,miscatches
,,,,,,,,566f261d5dbed70e83000000,Comments: P3b looks like a mismatch regardless of site,no,yes,Keren,566f2e40d3acecc654934b40,432.357249,miscatches
,,,,,,,,,Comments: P3b miscatch ,no,yes,Keren,50a3c0762bc73e541c000009,1953.819592,miscatches
,,,,,,,,,Comments: P3a is miscatch ,yes,no,Keren,50801a44d6947ee41f00001c,63.38926,miscatches
,,,,,,,,,Comments: ,no,no,Keren,5220a9f1ad36552025000032,53.300554,miscatches
,,,,,,,,,Comments: ,no,no,Keren,522325c727fb0f9c16000001,71.893536,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50ae30cf0ffd6c401e000001,43.834741,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50b75327ebe23e6415000007,43.972099,miscatches
,,,,,,,,,Comments: ,no,no,Keren,50b3985c33cb300c10000002,32.18339,miscatches
,,,,,,,,,Comments: ,yes,yes,Keren,5089618cb1d61ba83b00000a,34.708595,miscatches
0.0,0.0,0.0,,,,,,563a8e0ea2d6340632000000,Comments: P3a is miscatch unrelated to peak ,yes,no,Keren,563a957898d49e7e5f331f77,3594.711348,miscatches
1.0,1.0,1.0,,,,,,563fb6ef256140241e000000,Comments: P3a max peak of subject is in Fz,yes,no,Keren,563fc07998d49e7e5f3325cb,227.435794,miscatches
2.0,2.0,2.0,,,,,,560d7598a158c625fc000000,Comments: No group  in Novel,no,no,Keren,560d7e534071c0807469e65e,16131.383245,miscatches
3.0,3.0,,,,,,,554a41431ee54a37af000000,Comments: ,no,no,Keren,554a4ce1f37cae8908b4e269,76852.618193,miscatches
4.0,4.0,,,,,,,563a59f425614003cf000000,Comments: terrible data ,yes,yes,Keren,563a61dc98d49e7e5f331f39,53.172988,miscatches
5.0,5.0,,,,,,,551442bb6c40b17a6a000000,Comments: ,no,no,Keren,55144c6e694f0bc90e5a89d0,42.88678,miscatches
6.0,6.0,,,,,,,551460376c40b10747000000,Comments: ,no,no,Keren,55146f9a694f0bc90e5a89fa,24.268803,miscatches
7.0,7.0,,,,,,,56429b41a2d6344356000000,Comments: P3a bad ,yes,no,Keren,5642a5c198d49e7e5f33281c,35.255672,miscatches
8.0,8.0,,,,,,,563962d9a2d6347586000000,Comments: ,no,no,Keren,56396c08048db6162fb42486,21.331911,miscatches
9.0,9.0,,,,,,,564233e125614051f5000000,"Comments: P3a miscatch of frontal electrodes, P3b is also miscatch ",no,yes,Keren,56423c2f98d49e7e5f332706,63.36851,miscatches
10.0,,,,,,,,56422362a158c60f04000000,Comments: ,,,Keren,56422bc398d49e7e5f3326d9,25.427671,miscatches
11.0,,,,,,,,5632648025614049e6000000,Comments: ,yes,no,Keren,56326f2c048db6162fb41dbc,2336.122384,miscatches
12.0,,,,,,,,,Comments: ,no,no,Keren,518031c7a7d22c1001000002,266.263154,miscatches
13.0,,,,,,,,,Comments: P3a posterior,yes,no,Keren,50a43387b90a25dc07000046,29.343342,miscatches
14.0,,,,,,,,,Comments: ,yes,yes,Keren,5177081e296de05819000002,981.551848,miscatches
15.0,,,,,,,,,Comments: ,yes,yes,Keren,50f2862bb006368814000013,1432.157166,miscatches
16.0,,,,,,,,,Comments: ,no,no,Keren,518a187ac7c602d01300000a,156.462049,miscatches
17.0,,,,,,,,,Comments: ,no,no,Keren,50a3d62ab90a25dc07000020,212.107797,miscatches
18.0,,,,,,,,,Comments: ,yes,no,Keren,521b296a18e526f027000003,31.641077,miscatches
19.0,,,,,,,,,Comments: ,no,no,Keren,518a093fc7c602d013000002,25.567811,miscatches
20.0,,,,,,,,,Comments: ,no,no,Keren,50a3e4feb90a25dc07000026,40.603775,miscatches
21.0,,,,,,,,,Comments: P3b is anterior ,no,yes,Keren,50a53b48b90a25dc070000ab,2102.016334,miscatches
22.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50a55bc8b90a25dc070000b7,37.925333,miscatches
23.0,,,,,,,,,Comments: ,no,no,Keren,50a48914b90a25dc07000069,83.194449,miscatches
24.0,,,,,,,,,Comments: ,no,no,Keren,50a49f2fb90a25dc07000072,33.497951,miscatches
25.0,,,,,,,,,Comments: ,no,no,Keren,50a509d5b90a25dc07000099,38.029676,miscatches
26.0,,,,,,,,,Comments: ,no,no,Keren,50f28318b006368814000008,28.164566,miscatches
27.0,,,,,,,,,Comments: ,no,no,Keren,50802f91d6947ee41f0000fa,35.559696,miscatches
28.0,,,,,,,,,Comments: P3b is not clear ,no,yes,Keren,509cb7ae5b4378bc10000138,50.005084,miscatches
29.0,,,,,,,,,Comments: ,yes,no,Keren,50803362d6947ee41f000145,67.286832,miscatches
30.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509be21b5b4378bc1000000e,55.798668,miscatches
31.0,,,,,,,,,Comments: ,yes,no,Keren,50ae6be6ac907de005000057,32.269872,miscatches
32.0,,,,,,,,,Comments: ,yes,no,Keren,509c91c55b4378bc10000100,44.588679,miscatches
33.0,,,,,,,,,Comments: P3b is left lateralized ,no,yes,Keren,509c2c2f5b4378bc10000076,42.027477,miscatches
34.0,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5080302ed6947ee41f000106,29.405268,miscatches
35.0,,,,,,,,,Comments: ,no,no,Keren,508030f4d6947ee41f000115,4521.289015,miscatches
36.0,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,508962eab1d61ba83b000051,45.268792,miscatches
37.0,,,,,,,,,Comments: ,no,no,Keren,509bd221bd31eb1816000008,41.424796,miscatches
38.0,,,,,,,,,Comments: ,no,no,Keren,50802e1ed6947ee41f0000df,38.204128,miscatches
39.0,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,509c01c35b4378bc1000003a,33.66029,miscatches
40.0,,,,,,,,,Comments: P3b is bad,no,yes,Keren,5089633cb1d61ba83b000060,35.892134,miscatches
41.0,,,,,,,,,Comments: ,no,yes,Keren,50896404b1d61ba83b000085,3275.660345,miscatches
42.0,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5080307fd6947ee41f00010c,2405.640012,miscatches
43.0,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,509bd626bd31eb181600000e,57.246978,miscatches
44.0,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,50802be9d6947ee41f0000b5,42.346283,miscatches
45.0,,,,,,,,,Comments: ,no,no,Keren,50896362b1d61ba83b000068,50.873296,miscatches
46.0,,,,,,,,,Comments: ,no,no,Keren,509c273f5b4378bc10000070,34.977556,miscatches
47.0,,,,,,,,,Comments: P3a posterior ,yes,no,Keren,50802dcfd6947ee41f0000d9,90.710239,miscatches
48.0,,,,,,,,,Comments: ,no,no,Keren,50802f0ed6947ee41f0000f1,40.537948,miscatches
49.0,,,,,,,,,Comments: ,no,no,Keren,5089634ab1d61ba83b000063,49.043115,miscatches
50.0,,,,,,,,,Comments: ,no,no,Keren,50802fdfd6947ee41f000100,64.324761,miscatches
51.0,,,,,,,,,Comments: ,no,no,Keren,50b38ed6b22510d810000027,34.017097,miscatches
52.0,,,,,,,,5632648025614049e6000000,Comments: ,yes,no,Keren,56326f2c048db6162fb41dbc,19147.908297,miscatches
53.0,,,,,,,,,Comments: P3b posterior ,no,yes,Keren,50803008d6947ee41f000103,76.898438,miscatches
54.0,,,,,,,,,Comments: ,no,no,Keren,508963a1b1d61ba83b000074,47.287535,miscatches
55.0,,,,,,,,55cb8ff4b078d61ccd000000,Comments: ,no,no,Keren,55cb9d215de8844106164011,471.762224,miscatches
56.0,,,,,,,,,Comments: ,no,no,Keren,509c6bd35b4378bc100000c7,81.099319,miscatches
57.0,,,,,,,,558c641c71a87f69d2000000,Comments: P3b anterior ,no,yes,Keren,558c701e04b3802b60a6aded,45.286144,miscatches
58.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50b38ee3b22510d810000028,85.583471,miscatches
59.0,,,,,,,,,Comments: ,no,no,Keren,50802584d6947ee41f00005b,101.371094,miscatches
60.0,,,,,,,,,Comments: ,no,no,Keren,50ae5e24ac907de005000045,172.518052,miscatches
61.0,,,,,,,,,Comments: ,no,no,Keren,50802d5fd6947ee41f0000d0,78.672165,miscatches
62.0,,,,,,,,,Comments: P,no,no,Keren,509bf4c15b4378bc10000028,3310.042566,miscatches
63.0,,,,,,,,,Comments: ,no,no,Keren,508031dbd6947ee41f000127,83.163665,miscatches
64.0,,,,,,,,,Comments: ,no,no,Keren,509a691c4fb9ac7c07000001,335.843768,miscatches
65.0,,,,,,,,,Comments: ,no,no,Keren,50990e90178828cc12000001,35.277354,miscatches
66.0,,,,,,,,,Comments: ,no,no,Keren,5080270ad6947ee41f000070,58.210876,miscatches
67.0,,,,,,,,,Comments: ,no,no,Keren,509bd4c6bd31eb181600000c,70.169117,miscatches
68.0,,,,,,,,,Comments: ,no,no,Keren,50803226d6947ee41f00012d,22.166547,miscatches
69.0,,,,,,,,,Comments: P3b not detected ,no,yes,Keren,50896303b1d61ba83b000056,42.488536,miscatches
70.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c85915b4378bc100000ee,39.819866,miscatches
71.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50802c13d6947ee41f0000b8,62.037402,miscatches
